Timeratio,evadiff
0,0.29
0.001669449,0.05
0.001669449,0.05
0.001669449,0.05
0,0.13
0.002304147,0.22
0,0.47
0,0.08
0.002427184,0.36
0,0.42
0.001669449,0.05
0.001672241,0.08
0.002008032,0
0.00204499,0.88
0.001669449,0
0.001672241,0
0,0
0.001675042,0
0.001751313,0.09
0,0.21
0,0.31
0,0.37
0,0.19
0.001712329,0.04
0.001715266,0.08
0,0.28
0.002331002,0.37
0.001675042,0.33
0.001694915,0.11
0,1.36
0.001712329,6
0.001669449,0.02
0.00170068,0.03
0.001760563,0.2
0,0.14
0.001941748,2.5
0.002004008,0.08
0,0.45
0,3.35
0.002309469,0
0.002347418,0
0.001669449,1.16
0.001686341,0.35
0.001724138,0.52
0.001727116,0.01
0.001897533,0.5
0.001686341,0.15
0.001689189,0.02
0.001730104,0.56
0,0.11
0.001675042,0.13
0.001683502,0.03
0.001779359,4.76
0.001751313,0.33
0.002202643,0.09
0.001751313,0.14
0.001996008,0.37
0.001736111,0.21
0.002188184,0.88
0.001718213,0.77
0.002061856,0.3
0.001669449,0.05
0.002164502,0.15
0.002169197,0.1
0.001683502,0.17
0.001669449,0
0.001730104,0.69
0.001930502,0.08
0.001718213,0.5
0.00172117,0.39
0,0.32
0.001669449,0.12
0.001754386,0.12
0.002222222,0.02
0,0.3
0,0.07
0,49.82
0.001669449,0
0.001689189,0.15
0.001795332,0.17
0.002012072,0.08
0.001808318,0.21
0.001848429,0.05
0.002358491,0.02
0.001677852,0.46
0.001680672,0.71
0,0.06
0.001879699,1.8
0.001672241,1.28
0.001683502,0.35
0.001669449,0.28
0,0.2
0,0.69
0.001754386,0.5
0,0.17
0.002040816,1.3
0.002227171,1.11
0.001680672,0.48
0.00170068,0.16
0.001709402,0.23
0,0.08
0.002183406,0.07
0,0.56
0.002487562,0
0,0.45
0.001669449,0.31
0.001683502,0.36
0.001709402,0.39
0,0.52
0.001828154,0
0.002150538,0
0.001831502,0
0.002155172,0
0.001834862,0
0.002159827,0
0,0.06
0,0.25
0,0.06
0,0
0,0.07
0,0
0.002304147,0.58
0,0.32
0,0.73
0,0.04
0,0.55
0,1.79
0,0.32
0.001669449,1.81
0.001697793,0.12
0,0.17
0.001669449,0.05
0.001683502,0.22
0,0.03
0,0.06
0.001814882,0.24
0.001834862,0
0.001926782,0.11
0,0.05
0,3.05
0.001669449,0.37
0.001675042,0.19
0,0.51
0.001677852,0.43
0.001680672,0.3
0.001683502,0.35
0.001686341,0.32
0.001694915,0.58
0.001697793,0.04
0,0.09
0.001669449,0.05
0.001945525,0.25
0.00228833,0.19
0.001763668,0.2
0.001788909,0.07
0.002227171,0.14
0.002257336,0
0.002272727,0
0,0
0.0025,0
0.001669449,0.54
0.001672241,0.37
0,0.13
0.001669449,0.14
0.00172117,0.12
0.001941748,0.12
0.001776199,0.08
0.001669449,0.3
0.001672241,0.29
0.00172117,2.86
0.002463054,0
0.002493766,0
0.002298851,0
0.00170068,0.23
0.001779359,0.03
0.001680672,0.05
0.001672241,0.39
0.001692047,0
0,0.09
0.00204918,0.03
0,0.26
0,0
0.001692047,0.05
0.001776199,0.17
0.001934236,0.07
0,0.15
0,0
0.00174216,0.71
0.002074689,3.97
0.00248139,0.31
0,0.22
0.001669449,0.32
0.001692047,0.07
0.001706485,0.28
0.002150538,3.99
0.001669449,0.05
0.001669449,0.43
0.002141328,0.36
0.00243309,0.01
0.001669449,0
0,1.02
0.001706485,2.28
0.001709402,0.13
0.001730104,0.02
0.00174216,0.65
0.001754386,0.14
0.001669449,0
0.001677852,0.29
0.001669449,0.33
0.001672241,0.09
0.001672241,0
0,0.97
0.001733102,1
0,4.34
0.001745201,0.04
0.001766784,1.48
0.001915709,0.22
0.001669449,0.05
0.001709402,0.02
0,0.16
0,0
0.002314815,0.05
0.002352941,0.11
0.001669449,0.13
0.001672241,0.13
0.002444988,0.21
0.001669449,0
0.001672241,0.08
0.001680672,0.36
0.001890359,5.24
0,0.66
0.001715266,0.01
0.001811594,0.12
0.001828154,0.25
0,0.07
0,0
0,0.23
0,0.68
0,3.69
0.001945525,1.82
0,0.03
0.00203252,0.32
0,0.09
0.001745201,0.09
0,0.12
0,0.74
0,0
0.001669449,0
0.001680672,0.15
0.001675042,0.42
0.002004008,0.13
0.002257336,0.18
0,0.73
0,0.04
0.002212389,0.07
0,0
0.001733102,0.31
0,0.25
0.001715266,0
0.001718213,0.03
0.00172117,0.02
0,0.7
0,0.42
0,45.13
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001689189,0.7
0.001669449,0.15
0.001669449,0
0.001672241,0
0.001669449,0.28
0.001672241,0.04
0,0.17
0.001923077,0.37
0.001937984,0.32
0.001941748,0.07
0,0.43
0,0
0.002380952,0
0,0
0.001748252,0.25
0.001669449,0.05
0,0
0.001680672,0
0.001683502,0.03
0,0.15
0,0.01
0,0.33
0.001912046,0.14
0,0
0,0
0,0
0,0.19
0,0.04
0,0.08
0,0.11
0,0.29
0.001727116,0
0.001782531,0.2
0.001808318,0.13
0.001841621,1.02
0.001669449,0.05
0,0
0,0
0,0
0.001669449,0.54
0.001675042,0.23
0.001677852,0.6
0.001672241,0.07
0.001675042,1.55
0.001694915,0
0.001680672,0.29
0.001669449,0
0,0
0.001672241,0.19
0.001672241,0.16
0.001760563,0.08
0,0.34
0.00234192,0.07
0,0
0.001680672,3.62
0.001788909,0
0,0.09
0.001669449,0.5
0.001672241,0.17
0.001703578,0.42
0.001712329,0.23
0.001795332,0.78
0.002066116,2.04
0.002096436,51.1
0.001669449,0.05
0.002469136,0
0,0.21
0.001692047,0
0.001675042,0
0.002409639,0.04
0,0
0,0
0.002347418,0
0.002155172,0.03
0.002188184,0.26
0.002207506,0.17
0.001828154,1.34
0.001945525,0.12
0.001680672,1.28
0.001949318,0.16
0.001669449,0.97
0,0.09
0,0.16
0,0.63
0.001675042,1.23
0.002109705,0.01
0.001834862,0.05
0,0
0,0
0,0
0,0
0,0.19
0,0
0.001680672,0
0,0.01
0,0.03
0.001785714,0.02
0.001785714,0.1
0.001669449,0.32
0,0.1
0,0.36
0.001680672,0.42
0,0.13
0,0.06
0.001669449,0.54
0.001703578,0.08
0,0.11
0.001694915,0.94
0.00243309,12.64
0.001805054,0.29
0.001865672,0.28
0.001814882,2.43
0.002331002,0.17
0,0.24
0,0
0.002463054,0
0.001669449,0
0.001672241,0.15
0.001930502,0.08
0.001677852,0.05
0.001706485,0
0.001669449,0.2
0,0.16
0.001814882,0
0.001669449,0.05
0.001677852,2.53
0.001769912,4.59
0,2.43
0.001669449,0.4
0.001692047,0.8
0.001845018,0.13
0.001669449,0.32
0.00170068,0.01
0,0.03
0.00174216,0
0.002066116,0.02
0.002070393,0.07
0.001897533,10.33
0.001915709,0.49
0.002057613,0.49
0.002188184,0.32
0.002192982,1.06
0.002257336,0
0.002262443,0
0.001669449,1.36
0.001672241,0.1
0.001689189,0.11
0.001689189,0.17
0.001677852,0.08
0,0
0,0
0.001669449,0.45
0,0.1
0.001956947,1
0.001689189,0.43
0.002173913,0.24
0.001669449,0.27
0,0.23
0.001669449,0.05
0.001672241,0.36
0,0.07
0,0.09
0,0.1
0.002123142,0.18
0.002380952,6.56
0,0.55
0.001814882,2.77
0.001834862,0.22
0.00173913,0
0,0
0,0
0.00174216,0
0,0
0,0
0,0
0,0
0.001980198,0
0.001984127,0
0.001769912,0
0,0.17
0,1.24
0.001675042,0.35
0.001697793,0.02
0.001669449,0.3
0.001672241,0.17
0.001675042,0.13
0,0.11
0.001763668,0
0.001960784,0
0,0.24
0,0.03
0,0.09
0,0.03
0,0.35
0,0.59
0,0.78
0,0.11
0,43.47
0,0
0.001669449,0.54
0.001776199,0.09
0,0.41
0.001934236,3.93
0.002364066,0.73
0.002427184,0
0.002369668,0
0,0
0,0
0.001669449,1.01
0.001669449,0.1
0.001805054,0.71
0.00212766,0.09
0.001715266,0.26
0.001754386,6.09
0.001757469,0.66
0.001851852,0.33
0.001876173,1.86
0.001865672,0.25
0.002267574,0.01
0,0.05
0.001669449,0.05
0.001692047,0.66
0.001736111,0.06
0.001814882,0.12
0.002028398,0.12
0.002252252,0.1
0.001669449,0.03
0,1.47
0.002070393,0.25
0.001988072,3.59
0.001937984,0.2
0.002227171,0.7
0.002325581,0.27
0,0
0.001669449,0.13
0,0.91
0.002392344,7.18
0.00170068,0.05
0.002024291,0
0.001669449,0.05
0.001680672,0.1
0.001669449,1.36
0.001949318,0.23
0.001992032,3.54
0.001669449,0.17
0,0.37
0,0.19
0.001680672,0
0.001677852,0.08
0.001686341,0.67
0.001733102,4.83
0.002202643,0.29
0.001669449,1.01
0.001672241,1.42
0.001675042,0.06
0.001677852,1.12
0.001872659,0.12
0.001824818,0.15
0.001865672,1.62
0.001855288,0.14
0.00248139,0
0,0
0,0.36
0,0.07
0,0.23
0,0
0.001828154,4.16
0.001677852,0.08
0.001675042,0.01
0,0.16
0.001715266,0.07
0.001788909,2.02
0,0.06
0,0.15
0.001669449,0.37
0,0
0.002364066,0.13
0.001675042,0.01
0.001692047,0.52
0.001709402,0.07
0.00248139,0.21
0.001669449,0.41
0.001818182,0.02
0.001766784,0.02
0.001834862,0.17
0,0
0.001669449,0.05
0.001675042,0
0,0.01
0.001686341,0.34
0.001883239,0.09
0.001672241,0.09
0.001709402,0.06
0,0.27
0.001669449,0.66
0.001672241,0.23
0.001680672,0.09
0.001683502,0.6
0.001718213,0.28
0.001890359,0.35
0,0.02
0,1.35
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001669449,0.04
0.001760563,0.9
0,0.03
0,0
0.001680672,0.18
0.001718213,0.04
0,0
0.00172117,0.42
0.001677852,0.1
0.001680672,1.66
0.001694915,0.32
0.00245098,0.15
0.002457002,0.03
0.001683502,0.09
0.001890359,0.02
0.001972387,0.03
0.001893939,0.6
0.001669449,0.06
0.001672241,0.05
0.001677852,1.45
0.001669449,0.57
0.001703578,0.48
0.001795332,0.06
0,0.1
0,0.04
0.001769912,0.93
0.00210084,0
0.001672241,0.11
0.001675042,0
0,0
0,0
0,0
0,0
0,0
0,0
0.002188184,0.75
0.001675042,0
0.001669449,0.86
0,0
0.001669449,0.38
0.001677852,0.18
0.001680672,0.04
0.001669449,0.05
0.001683502,0.2
0.001841621,0.01
0.002197802,0.4
0,0.46
0,0
0,0
0,0
0,0
0,0
0.001669449,0
0.001953125,0.27
0.00170068,0.09
0.001838235,0.12
0.001869159,0.01
0.002267574,1.67
0,0
0.001694915,1.06
0,0.39
0,2.51
0,0
0.001763668,0.24
0,0
0.002145923,0.01
0.001672241,0.07
0.001675042,0.13
0.001677852,0.25
0.001680672,0.06
0.001669449,0.05
0.001672241,0.16
0.001779359,2.92
0.00203252,1.46
0.001680672,0.11
0,45.17
0,0
0,0
0,0
0,0
0.001669449,0.05
0.001675042,1.09
0.001677852,0.9
0.002358491,0.27
0,0.04
0.001712329,0.03
0.002257336,2.6
0.001669449,0.05
0.002320186,0.12
0.00170068,0.31
0.001683502,0.05
0.001669449,0.04
0.001669449,0.52
0,0.27
0.001669449,0.04
0.00243309,2.8
0.001672241,0.15
0,0.14
0.001675042,0.04
0,0.09
0.001683502,0.16
0.001686341,0.29
0.001766784,0.28
0.002309469,0.15
0,0.14
0,0.05
0.001669449,0.05
0.001686341,0.61
0.001680672,0.29
0.001689189,0.29
0,0
0.00203666,0.03
0,0
0,0.25
0.001686341,0.09
0.001763668,0.5
0.001865672,0.08
0.001703578,0.31
0.001824818,0.97
0.001901141,0.08
0.001945525,0.41
0.002004008,0.04
0.001992032,0.01
0.001669449,0.19
0.001689189,0.74
0.00245098,1.22
0,0
0.001669449,0.5
0.001808318,0.16
0.001724138,1.34
0.002227171,0
0.002283105,0
0.00228833,0
0.001675042,0.01
0.001727116,0.06
0.001669449,0.01
0.001730104,0.23
0.001782531,0.38
0.001851852,0.38
0.001851852,2.26
0.001865672,0
0.001980198,0
0.001984127,0
0.002192982,0
0.002,0
0.002012072,0
0.002262443,0
0.002024291,0
0.002028398,0
0.00203252,0
0.00203666,0
0.002380952,0
0.001876173,0.26
0.001669449,0.06
0.00174216,1.22
0.001745201,1.17
0.001919386,0.33
0.002061856,0.03
0.002439024,0
0.001669449,0.05
0.001672241,0.05
0,0.1
0.001748252,0.05
0.001824818,0
0.001692047,0.13
0.001694915,0.05
0.001669449,0.03
0.001680672,0.08
0.001686341,0.12
0,0.06
0.001769912,0.33
0.001669449,0.19
0,1.46
0.002364066,3.2
0.001669449,0.05
0.001669449,1.06
0.001766784,1.29
0.002016129,0.78
0.001669449,0.3
0,0.09
0.002173913,0.26
0.002267574,0
0.002188184,0
0.001675042,0.01
0.001703578,0.29
0.001730104,0.33
0.001733102,0.19
0.002386635,0.66
0.001669449,0.05
0.001712329,0.58
0,0.34
0,0.66
0.002109705,0.08
0,0.02
0.001672241,0.12
0.001818182,0.01
0.001669449,0.05
0.001879699,0.04
0.001669449,0.07
0,0.08
0.002304147,0
0.002403846,0
0.001697793,0.65
0.00170068,0.65
0,0.19
0,0.06
0,0.02
0.001683502,0.33
0.002083333,0.12
0.001669449,0.87
0.001672241,0.18
0.00170068,0.5
0.001675042,0
0,0
0,0.1
0.001785714,0.06
0.001745201,0.1
0.002061856,1.07
0.001980198,0.13
0,0.99
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001675042,0.22
0.001683502,0.07
0.001692047,0.24
0.001694915,0.58
0.001956947,0.1
0.001992032,0.54
0.001669449,0.05
0.001751313,0.54
0.001754386,0.02
0.001686341,0.29
0,0.11
0,0.24
0,0
0.00234192,0
0.001675042,0.2
0.001689189,0.03
0.001683502,0.04
0.001733102,1.69
0,0.17
0,0.09
0.001689189,0
0.001733102,0.21
0,0.01
0.001669449,0.01
0.001672241,0.51
0.001792115,0.23
0,0.7
0.001669449,0.11
0.001748252,1.57
0.001675042,0.03
0.001677852,0.44
0.001694915,0.66
0.001862197,0.13
0.001865672,0.31
0,0.01
0.002283105,0
0,0.16
0.001669449,0.06
0.001692047,0.22
0,0.05
0.002178649,0.01
0,0.05
0.001694915,0.13
0.001754386,0.12
0.001949318,0.03
0.001763668,0.17
0.001669449,0.03
0.00170068,0.1
0.001692047,0.45
0.001792115,0.43
0.001949318,2.29
0.002132196,0
0,0.48
0.002309469,1.98
0.001934236,0.03
0,0.31
0.002053388,0.38
0.001669449,0
0.001968504,0.06
0,0.05
0,0
0,0
0.001669449,0.41
0.001692047,0.22
0.001686341,0
0.001689189,1.27
0.00170068,0.55
0.001890359,0.07
0.001692047,0
0.002008032,0
0,0.3
0.001669449,0.05
0.001677852,0.79
0.001727116,0.11
0.001792115,0.02
0.00170068,0.41
0.002114165,0.03
0,0.1
0,0.12
0,0.14
0.002252252,2.95
0.002298851,0.71
0,0
0.001831502,0.13
0.001915709,0.05
0.001733102,0.2
0.002079002,0.17
0,0.62
0.001980198,0
0.002020202,0
0.002283105,0
0.00228833,0
0.001706485,0.08
0.001730104,0.09
0.001858736,2
0.001669449,0.05
0.001697793,1
0.00170068,0.39
0.001792115,3.98
0.001677852,0.1
0.001689189,0.05
0.001930502,0.06
0,0
0,0.22
0,0
0,0.3
0.001677852,0.12
0.001697793,0.8
0.001801802,0.11
0.001683502,0.4
0.001897533,0.13
0.002217295,0.08
0.00203666,0.01
0,0.1
0.002145923,0.01
0.001669449,0.87
0,0.07
0.002070393,0
0,0.31
0.001669449,0.25
0.001672241,0.25
0.001675042,0.05
0.002375297,0
0.001709402,0.09
0.001769912,0.84
0,0.02
0,0
0.001689189,0.81
0.002375297,0
0.002380952,0.02
0,0
0.001689189,0.13
0.001730104,0.07
0,0.02
0.001683502,0.33
0,0.06
0.001941748,0.4
0,0.07
0,0.17
0.001669449,0.48
0.001680672,0.25
0,0.06
0,0.49
0,0.11
0.001669449,0.03
0.001672241,0.11
0.001675042,0.09
0.001677852,0.24
0.001686341,0.24
0,0.07
0.001694915,0.06
0,0.04
0.001697793,1.27
0.002237136,0.1
0.001845018,0.04
0,0.19
0.001879699,0.01
0,0.09
0,0
0.001968504,1.12
0.00204918,0.15
0.002325581,0.13
0.001669449,0.33
0.001675042,0.09
0.001677852,0.12
0.001697793,0.59
0.001677852,0.19
0.001788909,0.04
0.001697793,0.13
0.001754386,1.88
0.001763668,0.3
0.001766784,0.49
0.002242152,0
0.001879699,0
0,0.08
0,0.27
0.001727116,0.51
0,0.33
0,0.72
0.00155521,0
0.001686341,0.04
0.001697793,0.53
0.001623377,0.1
0.001655629,0
0.00170068,0.27
0.001730104,0.03
0.001883239,0.06
0.001669449,0.05
0.001672241,0.01
0,0.16
0.001669449,1.63
0,0.75
0,1.47
0,0
0.001736111,0.18
0,0.12
0,0.1
0,0.62
0.002217295,0.13
0.002222222,0.29
0.002469136,0.06
0.002421308,0.05
0.001686341,0.23
0.001748252,0.09
0,0.25
0,0
0.001677852,0.1
0.001669449,0.03
0.001672241,0.53
0.001757469,0.71
0,0
0.001669449,0.05
0,0.01
0.001694915,0.08
0.001677852,0.16
0.00203666,0.14
0,0.32
0.001669449,0.13
0.001672241,0.48
0.001686341,0.47
0.001686341,0.08
0.001689189,0.33
0.001763668,0.11
0.001795332,0.21
0.001876173,0.14
0.001926782,0.25
0.001669449,0.37
0,5.53
0,0
0,0
0.00174216,1.67
0.001912046,0.44
0.00203666,0.15
0.001757469,0.08
0.001798561,0.42
0.001697793,0.14
0.001828154,0.44
0.001727116,0.23
0.002083333,2.53
0.001675042,0.07
0.001669449,0
0.001672241,0.08
0.001675042,0.04
0.001677852,0.14
0.001733102,1.88
0.001776199,0
0.001845018,0
0.001838235,0.1
0.001992032,0.12
0.002061856,0.19
0.002066116,0.04
0.002070393,0.35
0.002087683,0
0.00210084,64.92
0.00210084,0
0,0
0.002105263,0
0.001672241,0.03
0.001669449,0
0.001683502,0.04
0.001976285,0.04
0,0
0.001680672,0.07
0.001727116,0.09
0.001730104,0.09
0.001677852,0.78
0.001706485,0.59
0.001709402,0.31
0,0.05
0.001672241,1.28
0,0.23
0,0.05
0,0.17
0.001669449,0.22
0,0.07
0,0.07
0.001694915,1.09
0.001697793,0.21
0,0.04
0.002192982,0
0.002314815,0.09
0.001669449,0.05
0.001766784,0.66
0.001769912,0.02
0.001834862,0.46
0.001677852,0.57
0.001669449,0.05
0.001672241,0.01
0,0
0.001686341,0.21
0.001686341,0.03
0.002409639,0.06
0.001675042,0.51
0.001677852,0.28
0.001669449,0.05
0,0.12
0.001692047,0.25
0.001727116,0.03
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001669449,0.73
0.001718213,0.2
0.00209205,1.45
0,2.85
0.001669449,0
0.001669449,0.05
0.001669449,0.45
0.001715266,0.72
0.001669449,0
0.001689189,0.01
0,0.21
0.001694915,0.67
0.001706485,1.02
0.001692047,0.49
0.001672241,0.09
0.001680672,0
0.001683502,0.07
0.001686341,0.32
0,0.05
0.001683502,0.21
0.001712329,0.06
0.002369668,0.25
0.002136752,0.02
0.002304147,0
0.001669449,0.05
0,3.65
0.001703578,3.41
0,0
0.001788909,0.19
0.001838235,1.63
0.001980198,0.26
0.00204918,0
0.001730104,0.21
0.001855288,0.25
0.001858736,1.81
0.002096436,0.12
0.00203252,0.19
0.001766784,6.16
0,0.1
0.001824818,0.23
0,1.12
0.001788909,0.65
0.001792115,0.46
0.001834862,0
0,6.85
0.001677852,0.33
0,1
0.001706485,1.32
0.001709402,0.42
0.00203666,0.07
0,2.02
0,0.09
0.001828154,4.62
0.001672241,0.25
0.001675042,0.43
0.002309469,0.01
0.00243309,0.07
0.002392344,0
0.00245098,0.06
0.002475248,0.12
0,0.02
0.001675042,0.12
0,0.04
0,0.31
0.001672241,0.08
0.001683502,0.07
0.001715266,0.07
0.002008032,0
0.001694915,0.64
0.001724138,0.55
0.001727116,0.23
0.00173913,2.69
0,0.44
0,1.67
0.001858736,0.47
0,0
0,0.08
0.001988072,0.14
0,0.32
0,0
0,0.09
0,0.02
0.001795332,0.1
0.001798561,0.19
0.001669449,0.05
0.001672241,0.01
0.00170068,0.3
0.001680672,0.03
0.001669449,0.13
0,0.07
0,0.11
0.001919386,0.13
0.001669449,0.05
0.001672241,0.08
0.001677852,0.11
0.001680672,0.32
0,0.04
0.001828154,0.36
0.001669449,0.05
0.001709402,0.01
0.001766784,0
0,0.04
0.001893939,1.09
0.001904762,0.83
0,0.12
0.001683502,0.19
0.001792115,0.19
0,0.17
0,0
0,0
0.001672241,0.13
0.001669449,0.08
0.001675042,0.17
0,0.08
0,0
0.001686341,0.13
0,0.16
0.002369668,0.12
0,0.16
0,1.69
0,1.1
0,1.64
0,0
0.001675042,0.08
0.001736111,0.37
0.001776199,0.78
0.001838235,0.03
0.001669449,0.37
0.00173913,0.2
0.001694915,0.17
0.001669449,0.33
0.001669449,0.26
0,0.12
0.001675042,0.31
0,0.04
0.001754386,0.08
0.00234192,6.79
0.002178649,0.49
0.001669449,0.06
0.00173913,0.26
0,0.01
0.002173913,0
0.002314815,0
0.001669449,0.37
0.001672241,0.13
0,0.02
0.001675042,0.66
0,1.99
0.002008032,2.66
0,0
0.001669449,0.37
0.00173913,0.06
0.001672241,0
0.001675042,0
0.001692047,0.23
0.001805054,0.02
0.001669449,0.14
0.00170068,0.03
0.001876173,0.16
0.001808318,3.63
0.001883239,0.08
0,0.25
0.001703578,0.14
0.00173913,2.8
0.002040816,1.52
0.001992032,0.29
0.002136752,2.83
0,0
0,0.28
0.001669449,0.97
0,0.09
0.001686341,1.29
0.001669449,0.05
0.001672241,0.24
0.001795332,0.13
0,0.02
0.001851852,0.12
0.002207506,0.05
0.002493766,0.07
0,0.77
0,3.85
0.001692047,0.05
0.001694915,0.11
0.001703578,0.03
0.001715266,0.6
0.001736111,0.16
0,0.17
0.001669449,0.32
0,0.1
0.001669449,0.2
0,0.01
0.001683502,0.37
0.001680672,0.11
0.001689189,0.12
0,0.35
0.001730104,0.16
0.001818182,0.46
0.001821494,0.37
0.001669449,1.14
0.001680672,0.11
0.001706485,0.08
0,1.96
0.002150538,0
0.001694915,1.04
0,0.05
0,0.13
0.001689189,0.66
0,0.24
0,0.05
0.001669449,0
0.001675042,0
0.001694915,0.28
0.001715266,0.12
0.001724138,0.03
0.001831502,0.13
0.001675042,0.03
0.001669449,0.13
0.001672241,0.09
0,0
0.001680672,0.4
0.001706485,0.03
0.002087683,0.42
0.001669449,0.05
0,0.08
0,0
0,0
0,0
0,0
0.001697793,0.94
0.002083333,0.12
0.001683502,0.49
0,0.05
0.001669449,0.01
0.001675042,0.16
0.001757469,0.44
0.001926782,0.35
0,0.33
0,0.06
0,0
0,0
0.001683502,0.16
0.001727116,0.42
0.001879699,1.24
0.001919386,0.15
0.001964637,0.22
0.00210084,0.03
0.001669449,0.12
0.001672241,0
0.001675042,0.15
0.001677852,0.12
0.001680672,0.35
0.001683502,0.05
0.001703578,0.15
0.001669449,0.24
0.001672241,0.03
0,0.66
0.001814882,0
0.001669449,0.05
0.00174216,0.9
0,0.04
0.001915709,0.16
0.001919386,0
0.002178649,0
0.001923077,0
0.001926782,0
0.001930502,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001669449,0.43
0.001686341,0.12
0,0.03
0.001724138,0.02
0,0
0,0.09
0,0.05
0,0.11
0.001669449,0.05
0.001672241,0.02
0.001677852,0.18
0.001675042,0
0,0.43
0,0.27
0.00170068,0.07
0,0.03
0.001697793,0.1
0.00170068,0.59
0.001862197,1.38
0.002380952,0.08
0.001697793,0.03
0.001683502,0.18
0.001715266,0.29
0.001697793,0.45
0.001669449,0.54
0.001677852,0.25
0.001680672,0.65
0,0.42
0.001976285,0
0.002083333,0
0.002096436,0.08
0.00210084,0
0,0.17
0.001694915,0.97
0.001697793,6.6
0.001712329,0.77
0.001715266,0.19
0,0.1
0.001675042,0.4
0.001706485,0.11
0.001709402,0.2
0.001694915,0.1
0.001697793,0.03
0.00174216,0.04
0,7.1
0.001683502,0.01
0.001709402,0.63
0,0.26
0.002232143,0
0,0
0.002439024,0
0.001669449,0.05
0.001677852,0.18
0.001680672,0
0.001680672,0.04
0.00173913,0.28
0.002192982,0.14
0.002212389,1.2
0,1.19
0.002409639,0.12
0,0
0,0
0.001795332,0.27
0,1.04
0,0.07
0,0.08
0,0.37
0,0.2
0,0.55
0,0
0,0.23
0,0.13
0,0.03
0.002159827,0.26
0.001680672,0.51
0.001686341,0.02
0.001689189,0.57
