Color,Timeratio,TimeInt,MoveNumber,eva,Termination,Piece
1,7.894736842,12,22,-13.24,0,Rook
1,0.668896321,2,54,0,0,Pawn
0,0.236966825,1,35,14.86,0,Rook
0,1.298701299,1,50,5.87,0,Queen
0,1.895734597,4,40,17.3,0,Pawn
0,5.309734513,6,51,0,1,Queen
0,5.109489051,21,20,7.59,1,Pawn
0,0.374531835,1,44,4.43,0,Bishop
1,21.42857143,39,28,19.69,0,Queen
0,5.472636816,11,34,-10.34,1,Pawn
1,1.19047619,2,47,0,0,Rook
0,1.428571429,6,27,6.07,0,Knight
0,21.19205298,32,25,-6.76,0,Bishop
1,2.040816327,4,45,-14.57,0,Queen
1,1.104972376,4,33,-14.09,0,Rook
1,0.833333333,2,42,-8.25,0,Knight
0,2.777777778,12,17,9.01,0,Rook
0,0.428265525,2,31,15.15,0,Queen
0,0.97799511,4,27,13.29,0,Bishop
0,0.883002208,4,26,58.48,0,Rook
0,0.775193798,2,20,23.83,0,Queen
1,4.90797546,8,25,-10.34,0,Queen
1,0.480769231,1,64,0,0,King
0,11.96581197,42,30,-1.93,0,King
1,0.338983051,1,39,-15.96,0,Pawn
1,1.556420233,4,58,-63.77,0,Bishop
0,0.716845878,2,44,55.84,0,Pawn
1,2.392344498,5,43,-7.62,0,Pawn
0,2.547770701,12,15,0.04,0,Rook
1,20,1,78,0,0,King
1,26.31578947,90,16,-7.51,0,Rook
0,5.714285714,20,20,15.68,0,Bishop
1,0.220750552,1,17,9.46,0,Pawn
0,1.102941176,3,27,7.64,0,Pawn
0,1.428571429,3,23,5.72,0,Knight
1,0.796812749,4,12,-1.06,0,Knight
1,0.892857143,3,14,-11.95,0,Rook
0,0.448430493,2,29,9.12,0,Queen
0,0.578034682,1,52,9.11,0,Rook
0,1.123595506,2,64,-0.28,0,King
0,1.57790927,8,22,16.29,0,Bishop
0,1.226993865,2,24,35.48,0,Queen
1,0.64516129,3,21,-8.25,0,King
1,1.049868766,4,48,-72.25,0,Pawn
1,4.676258993,13,29,-15.46,0,Bishop
1,0.34965035,1,29,-10.44,0,Rook
1,0.56980057,2,33,0,0,King
1,0.462962963,2,32,-7.54,0,Queen
1,8.626198083,27,26,8.14,1,Pawn
0,1.556420233,4,30,10.36,0,Rook
0,1.228501229,5,28,-8.3,0,Rook
0,0.892857143,1,41,12.63,0,King
1,2.004454343,9,23,-14.02,0,Queen
0,0.336700337,2,5,3.09,0,Bishop
1,0.515463918,2,30,10.74,1,King
1,0.352112676,1,38,0,0,King
0,0.466200466,2,22,6.75,0,Knight
0,0.448430493,2,12,8.67,1,Knight
0,1.408450704,3,31,18.77,0,Pawn
0,0.383141762,1,28,-7.02,1,King
1,0.638297872,3,25,-12.54,0,Bishop
1,0.816326531,4,24,-8.53,0,King
0,9.722222222,21,67,-0.06,0,Bishop
1,0.342465753,1,25,0.28,0,Queen
0,1.764705882,6,26,11.61,0,Queen
0,3.971119134,11,36,12.33,0,Bishop
0,3.03030303,8,36,6.93,0,Knight
0,0.403225806,2,21,8.9,0,Queen
1,3.361344538,4,33,-13.01,0,Queen
1,33.33333333,2,39,20.86,0,King
0,1.507537688,6,28,11.08,0,Bishop
0,0.427350427,1,42,6.92,0,Pawn
1,24.59016393,30,26,-16.69,0,Knight
0,75,6,24,0.17,0,Rook
1,2.558635394,12,21,-10.61,0,Pawn
1,0.408163265,1,39,-5.07,0,Rook
0,6.25,24,20,6.3,0,Bishop
0,15.2173913,21,33,-3.58,1,Rook
0,5.34351145,7,32,-1.4,0,Knight
0,13.33333333,6,45,6.38,1,Rook
1,0.227790433,1,40,-20.92,0,Knight
0,0.571428571,3,12,12.55,0,Knight
0,14.28571429,2,38,67.5,0,King
1,3.100775194,4,26,-6.95,0,Rook
1,0.244498778,1,28,3.67,0,King
0,0.964630225,3,38,8.53,0,King
0,16.03053435,21,44,-49.08,0,Pawn
0,1.785714286,4,33,17.36,0,King
0,10.85972851,24,36,8.67,0,Queen
0,1,2,43,14.44,0,Rook
1,1.149425287,2,43,-7.89,0,Bishop
0,3.233830846,13,25,7.62,0,Bishop
1,4.62962963,10,23,-10.82,0,Rook
1,0.771208226,3,22,-8.05,0,Rook
1,1.550387597,6,29,-10.53,0,Pawn
0,6.985294118,19,48,8.84,0,Rook
0,3.367003367,10,25,17.23,0,Knight
1,1.694915254,4,48,6,1,Pawn
0,4.199475066,16,15,8.36,0,Queen
1,2.34375,9,32,-7.83,0,Rook
0,0.188679245,1,20,17.75,0,Knight
0,1.62601626,6,20,8.38,0,Knight
1,1.27388535,6,23,-17.51,0,Queen
1,2.189781022,6,47,3.17,1,Pawn
1,0.354609929,2,16,-10.38,0,Bishop
1,1.57480315,4,19,-6,0,Knight
0,0.35971223,1,39,15.16,0,Queen
1,4.139433551,19,19,-9.97,0,Queen
1,2.7100271,10,21,-14.47,0,Knight
1,0.630914826,2,49,-8.12,0,Pawn
0,1.5,3,25,-9.04,0,Rook
0,2.380952381,3,40,7.69,0,King
0,1.315789474,5,27,15.16,0,Queen
0,1.026694045,5,23,16.09,0,Queen
0,4.848484848,16,31,8.87,0,Bishop
0,0.465116279,2,19,6.59,0,Rook
0,3.493449782,8,32,8.01,0,Pawn
1,10,2,40,-9.48,1,Rook
1,0.790513834,2,53,0,0,King
0,0.869565217,1,60,77.23,0,King
1,4.250559284,19,19,-10.73,0,Knight
1,0.518134715,2,25,-14.53,0,Knight
1,1.020408163,1,57,-1.95,1,Rook
1,1.083032491,3,36,-9,0,Pawn
0,16.66666667,2,49,1.11,1,Knight
0,6.060606061,2,48,0,1,King
0,0.934579439,2,24,6.62,1,Queen
0,1.937984496,10,16,-15,0,Bishop
0,0.544959128,2,37,72.05,0,Rook
1,0.171526587,1,18,-8.23,0,Queen
1,2.407002188,11,19,-12.5,0,Queen
1,0.613496933,3,17,18.92,0,Knight
1,0.869565217,2,46,-9.26,0,Pawn
1,0.362976407,2,19,-8.87,0,Rook
1,0.431034483,2,18,-12.06,0,Pawn
0,1.290322581,6,23,12.41,0,Rook
0,30,3,35,10.13,1,Queen
1,6.25,14,17,-20.1,0,Rook
0,0.860215054,4,21,13.39,0,Pawn
1,1.363636364,3,23,-7.2,0,Bishop
0,5.34351145,14,27,8,0,Knight
0,0.238095238,1,22,-13.39,0,Queen
0,0.520833333,3,10,10.5,0,Queen
1,2.472527473,9,30,-7.83,0,Rook
0,0.992063492,5,18,-1.57,1,Bishop
1,2.63653484,14,12,-1.26,0,King
1,22.58823529,96,24,-8.54,0,Bishop
0,0.511508951,2,25,23.68,0,Queen
0,0.579710145,2,23,9.27,0,Knight
1,1.047120419,4,38,-71.6,0,Knight
1,0.738916256,3,17,-8.42,0,King
1,2.827763496,11,25,-7.73,0,Rook
0,4.060913706,8,34,8.59,0,Rook
1,3.448275862,1,58,0,0,King
1,633.3333333,19,28,9.46,0,Rook
0,6.451612903,2,69,0,0,King
0,0.626304802,3,19,27.28,0,Queen
0,0.198019802,1,16,14.31,0,Pawn
0,6.852248394,32,19,10.36,1,Bishop
0,0.779727096,4,22,23.43,0,Bishop
1,2.554744526,14,8,-3.07,0,Queen
1,1.846965699,7,23,-11.92,0,Knight
1,1.875,9,18,-1.87,0,Knight
0,1.041666667,2,37,4.6,1,Rook
0,4.708520179,21,21,8.83,0,Knight
0,0.390625,2,13,4.76,0,Knight
1,1.188118812,6,28,1.4,0,Knight
0,1.092896175,2,50,0,0,Bishop
1,2.398523985,13,8,4.64,1,Pawn
0,0.847457627,3,18,8.84,0,Pawn
1,2.380952381,2,75,0,0,Queen
0,1.99556541,9,26,7.47,0,Rook
0,1.149425287,6,11,8.78,0,Queen
1,0.466200466,2,24,-6.28,0,Rook
0,0.338983051,1,25,3.9,0,Knight
0,1.228501229,5,29,12.18,0,Knight
1,14.81481481,4,56,-8.29,1,King
1,1.531728665,7,19,-8.76,0,Queen
0,3.658536585,6,29,0.86,1,Pawn
1,0.408163265,2,44,-55.59,0,Rook
1,0.449438202,2,29,-9.54,0,Rook
1,0.284090909,1,35,-58.65,0,Queen
1,6.18556701,18,50,-7.23,0,Pawn
1,1.376146789,3,40,2.42,0,Bishop
0,1.277955272,4,37,1.23,1,Pawn
1,2.807775378,13,21,-7.15,0,Bishop
0,0.261780105,1,46,8.54,0,Pawn
0,1.388888889,5,28,12.01,0,Bishop
1,0.714285714,1,39,-13.57,0,Pawn
0,0.460829493,1,55,0,0,King
1,5.789473684,11,65,0,1,King
0,8.837209302,19,27,12.82,1,Knight
1,0.877192982,3,33,-7.31,0,Rook
0,0.377358491,2,18,-13.09,0,Knight
1,5.785123967,14,31,-15.03,0,Bishop
0,2,3,55,9.93,0,Knight
0,4.663212435,18,20,7.67,0,Rook
0,1.909307876,8,25,8.53,0,Knight
0,0.491400491,2,28,8.77,0,Knight
0,1.824817518,5,35,0,1,King
1,6.818181818,9,37,-16.44,0,Bishop
0,1.315789474,6,20,19.95,0,Queen
1,0.17699115,1,12,-4.68,0,Bishop
0,0.611620795,2,49,0,0,Rook
1,3.80952381,16,27,16.26,0,Knight
1,0.516795866,2,28,7.95,0,Pawn
0,0.843881857,4,22,15.83,0,Knight
0,1.488833747,6,20,6.46,0,Queen
1,1.213592233,5,23,-12.38,0,Bishop
0,0.281690141,1,32,8.92,0,King
0,0.787401575,2,26,17.44,0,Rook
0,1.500938086,8,15,9.57,0,Knight
0,16.41791045,33,30,10.33,0,Rook
1,1.503759398,2,41,-8.76,0,Queen
0,4.048582996,10,30,6.87,1,Queen
1,28.63247863,67,21,0.57,0,Rook
0,0.284090909,1,59,6.26,1,King
0,0.380228137,2,27,16.23,0,Knight
1,1.856763926,7,31,-9.85,0,Rook
0,1.481481481,2,59,0,0,King
1,1.252609603,6,22,15.8,0,Pawn
0,0.73664825,4,19,10.25,0,Queen
1,1.376146789,3,35,10.94,1,Queen
0,3.818615752,16,24,15.48,0,Rook
0,8.527131783,11,35,12.95,0,Knight
0,1.418439716,2,34,17.61,1,Rook
1,10.0591716,17,25,-11.49,0,Rook
1,1.503759398,4,33,-5.75,0,King
1,0.865800866,4,22,-1.87,0,Queen
0,1.909307876,8,28,14.16,0,Rook
0,2.285714286,8,26,14.62,0,Queen
1,1.041666667,5,15,-11.53,0,Queen
0,2.06185567,6,25,8.23,0,Queen
0,0.379506641,2,21,-14,0,Bishop
1,4.329004329,20,20,-16.23,0,Bishop
0,2.247191011,8,19,-0.48,1,Pawn
0,2.159827214,10,20,16.41,0,Rook
1,3.546099291,5,32,13.03,1,Pawn
1,2.702702703,3,35,-11.26,0,Knight
1,1.741293532,7,20,-11.38,0,Knight
1,1.005025126,2,21,58.5,0,Rook
1,0.522648084,3,8,-7.61,0,Bishop
0,0.390625,1,44,0,0,Queen
0,1.675977654,3,27,13.9,0,Queen
0,2.93255132,10,21,21.8,0,Pawn
1,20,2,56,8.29,1,Knight
1,1.01010101,1,43,0,0,King
1,5.816135084,31,11,-11.05,0,Bishop
0,2.666666667,12,25,19.84,1,Bishop
1,1.918465228,8,23,-8.87,0,Knight
1,18.06451613,28,25,9.38,0,Knight
1,0.524934383,2,37,-62.05,0,Queen
0,0.751879699,3,33,13.09,0,Knight
0,1.052631579,3,46,73.12,0,Pawn
0,8.904109589,13,42,-10.53,1,Rook
0,0.519480519,2,14,7.62,0,Bishop
1,1.714285714,9,15,-24.61,0,Rook
0,2.369668246,5,37,14.38,0,Bishop
1,2.194357367,7,31,-10.68,0,Queen
1,1.716738197,8,29,68.49,0,Pawn
1,0.735294118,3,21,-10.48,0,Rook
0,1.388888889,6,28,11.86,0,Pawn
1,0.60483871,3,16,-4.38,0,Queen
0,3.041825095,8,45,9.98,0,King
0,1.595744681,6,33,9.28,1,Rook
1,0.689655172,1,57,0,0,King
0,6.369426752,10,34,8,0,Pawn
0,1.162790698,1,75,0,0,King
0,4.289544236,16,9,-1.2,0,Pawn
1,0.789473684,3,37,-68.05,0,Bishop
1,1.360544218,4,17,-10.44,0,Bishop
0,0.879765396,3,27,16.29,0,Queen
0,0.56980057,2,41,14.74,0,King
1,1.303538175,7,20,-6.11,0,Queen
1,0.543478261,2,25,-26.16,0,Knight
1,1.554404145,6,34,-8.02,1,Pawn
0,0.696055684,3,31,4.38,0,Rook
0,0.34904014,2,9,10.92,0,Bishop
0,0.666666667,2,42,14.85,0,Queen
0,1.230769231,4,42,-24.72,0,King
1,1.946472019,8,19,-11.96,0,King
1,2.555910543,8,25,-10.48,0,Rook
0,0.759493671,3,40,9.86,0,Queen
0,0.767754319,4,21,-11.92,0,King
0,1.904761905,8,24,15.69,0,Rook
0,1.179245283,5,27,12.1,0,Knight
0,0.630252101,3,21,8.72,0,Queen
0,0.694444444,2,82,0,0,Queen
0,0.350877193,2,13,0.98,1,Bishop
0,2.122641509,9,24,-5.03,1,Rook
1,4.699738903,18,16,-8.37,0,Bishop
1,3.005464481,11,26,-13.62,0,Queen
1,5.063291139,20,22,5.89,0,Knight
0,1.678657074,7,26,5.86,0,King
1,0.555555556,1,68,0,0,King
0,0.88691796,4,26,13.7,1,Knight
0,0.528169014,3,12,14.93,0,Knight
1,0.5859375,3,14,-18.91,0,Bishop
0,1.111111111,2,59,57.83,0,Pawn
1,0.306748466,1,23,-15.53,0,Queen
0,1.954397394,6,34,7.91,1,Rook
0,1.13960114,4,35,8.6,0,Rook
0,1.690821256,7,22,10.59,0,Pawn
0,5.042016807,18,21,18.96,0,Queen
0,0.374531835,2,21,9.25,0,Knight
1,1.908396947,5,31,-5.15,0,Bishop
0,0.803212851,2,31,16.27,1,Queen
1,4.861111111,7,34,-7.76,0,Queen
0,1.111111111,5,24,12.24,0,Bishop
1,0.255754476,1,25,13.77,0,Rook
0,5,22,14,7.39,0,Bishop
1,4.455445545,9,45,-9.16,0,King
0,0.81799591,4,30,8.96,0,King
1,1.445783133,6,17,-8.13,0,Bishop
0,0.393700787,2,19,9.24,0,Knight
1,1.012145749,5,17,-12.71,0,Bishop
1,3.25443787,11,17,-7.76,0,Queen
0,2.013422819,6,41,68.44,0,Knight
1,1.498929336,7,19,-9.38,0,Knight
1,0.436681223,2,27,-9.3,0,Rook
1,3.941908714,19,23,-17.81,0,Queen
1,3.703703704,2,44,-4.53,0,King
1,0.206185567,1,30,-9.08,0,Rook
1,1.596806387,8,20,12.94,0,Bishop
0,1.219512195,2,57,-0.1,1,King
1,1.070663812,5,16,-12.16,0,Queen
1,3.125,17,15,1.79,0,Queen
1,0.367647059,1,77,0,0,King
0,0.281690141,1,21,6.92,0,Bishop
1,5.489260143,23,21,-5.09,0,Rook
0,1.030927835,1,17,9.22,0,Knight
1,1.121076233,5,19,20.44,0,King
1,0.331125828,1,49,0,0,King
0,0.383141762,1,50,1.56,1,King
0,3.75,6,23,13.14,0,Knight
0,0.204081633,1,27,17.06,0,Rook
0,3.21888412,15,26,0.44,1,Queen
0,0.37593985,2,8,1.58,0,Bishop
0,0.732600733,4,9,14.77,0,Bishop
1,4.464285714,10,20,-8.84,0,Knight
1,1.118568233,5,18,-17.92,0,Rook
1,0.831024931,3,20,-8.84,0,Rook
1,1.253132832,5,21,-7.21,0,Knight
1,0.795228628,4,8,-2.85,0,Queen
0,0.510204082,1,63,0,0,King
0,0.42462845,2,27,21.38,0,Rook
0,0.660792952,3,26,8.81,0,Pawn
0,0.845070423,3,25,13.07,0,Knight
0,8.860759494,7,36,8.29,0,Queen
0,5.395683453,15,26,9.15,0,Bishop
0,0.714285714,1,49,0,0,King
1,0.428265525,2,27,-9.93,1,Pawn
0,0.657894737,3,23,11.67,0,Queen
1,8.333333333,19,26,-7.85,0,Bishop
0,0.442477876,1,24,-15.93,0,Queen
1,0.713012478,4,6,-5.53,0,Pawn
0,0.428265525,2,20,7.85,0,Knight
1,12.25490196,25,30,8.84,0,King
0,1.095890411,4,29,-1.86,0,Rook
1,0.235849057,1,45,7.92,0,Pawn
0,10.8040201,43,13,-4.2,0,Queen
0,1.338432122,7,20,9.37,0,Bishop
1,0.252525253,1,36,-6.34,1,Knight
1,0.877192982,1,61,0,0,King
1,2.592592593,7,25,-8.98,0,Bishop
0,0.70754717,3,29,19.88,0,Queen
0,2.054794521,3,46,58.63,1,Queen
0,0.193423598,1,21,9.46,0,Rook
1,0.470588235,2,21,-12,0,Rook
1,1.195219124,6,21,-17.15,0,Queen
1,6.099815157,33,8,0.74,0,Queen
0,0.208333333,1,31,-9.54,0,Rook
0,4,2,55,0,0,Rook
0,1.408450704,1,41,11.62,0,Bishop
0,8.888888889,8,40,11.67,0,Pawn
0,1.70575693,8,22,9,0,Bishop
1,6.435643564,13,18,-6.44,0,Bishop
0,0.248756219,1,41,57.12,0,Pawn
0,1.132075472,6,16,8.99,0,Bishop
1,0.511508951,2,26,-13.47,0,Queen
0,4.390243902,9,40,4.6,1,Rook
0,1.796407186,6,40,5.05,1,Knight
0,3.076923077,16,13,7.12,0,Bishop
0,1.322751323,5,32,6.99,0,Pawn
1,0.458715596,1,47,0,0,Pawn
0,5.347593583,10,25,4.36,1,Queen
1,1.442307692,6,15,-10.13,0,Pawn
1,16.21621622,6,31,-8.3,1,Pawn
1,1.538461538,3,43,-57.33,0,Queen
0,3.322259136,10,25,2.21,0,Rook
1,0.975609756,2,39,-82.97,0,Pawn
0,1.744186047,3,30,7.44,0,Bishop
0,1.593625498,4,27,7.05,0,Bishop
0,2.415458937,5,31,7.9,1,Pawn
0,1.79028133,7,25,8.69,0,Queen
0,0.453514739,2,23,8.03,0,Knight
0,2.678571429,3,34,7.69,0,Queen
1,1.593625498,4,38,-10.17,0,Rook
1,9.756097561,12,22,-9.24,1,Bishop
0,1.305483029,5,27,9.01,0,Rook
1,0.609756098,3,25,-14.32,0,Rook
1,0.234741784,1,29,-13.37,0,King
1,2.521008403,6,36,-17.9,1,Pawn
1,0.543478261,1,41,-61.21,0,Pawn
0,1.340996169,7,10,10.34,0,Queen
0,8.653846154,9,33,13.21,1,Bishop
1,7.741935484,24,29,-7.76,0,Queen
0,0.186219739,1,22,6.14,0,Queen
0,1.128668172,5,16,11.25,0,Knight
1,4.444444444,4,56,0,0,Rook
0,0.596421471,3,10,17.41,0,Knight
0,0.575815739,3,12,10.81,0,Bishop
1,0.845665962,4,29,-14.67,0,Queen
1,0.776699029,4,17,-8.84,0,Queen
1,1.771653543,9,19,-6.34,0,Knight
1,3.333333333,3,32,-10.67,0,Queen
0,2.69058296,6,38,7.36,1,Rook
0,1.639344262,6,25,18.87,0,Knight
1,0.507614213,1,40,-5.51,0,Rook
0,3.053435115,4,32,13.54,0,Queen
1,1.388888889,4,38,-8.77,0,King
0,2.169625247,11,13,7.92,0,Knight
0,4.624277457,8,36,10.44,0,Pawn
1,0.82815735,4,17,-13.15,0,Knight
0,13.79310345,4,71,8.94,1,Rook
0,5.970149254,8,37,10.23,0,King
0,0.453514739,2,20,8.97,0,Queen
0,1.310043668,6,13,9.62,0,Knight
0,0.763358779,3,29,8.23,0,Queen
0,0.238095238,1,41,-20.15,0,King
0,1.547987616,5,62,-5.95,0,Knight
0,3.333333333,15,16,2.76,1,Knight
1,2.396514161,11,19,-13.07,0,Bishop
0,0.51457976,3,9,8.96,0,Queen
0,3.801169591,13,22,21.51,0,Queen
1,1.619433198,4,43,-10.93,0,King
1,0.966183575,4,23,-2.17,0,Queen
0,2.112676056,9,22,8.16,0,Knight
1,2.557544757,10,22,15.29,0,Rook
1,1.941747573,4,29,-12.38,0,Rook
0,0.446428571,1,29,7.46,0,Bishop
0,22.68907563,54,26,6.48,0,Rook
0,3.481624758,18,12,-2.2,0,Bishop
0,0.767263427,3,37,8.77,0,Knight
1,0.445434298,2,19,13.4,0,Pawn
0,4,12,30,-73.8,0,Queen
1,0.647948164,3,34,-12.15,0,Rook
0,1.711491443,7,16,7.15,1,Bishop
0,40,2,67,0,0,King
1,2.232142857,10,19,-10.15,0,Queen
0,6.046511628,26,26,-8.14,0,Rook
0,9.42408377,36,21,2.51,0,Rook
0,1.523809524,8,16,14.92,0,Bishop
1,0.181818182,1,17,-7.99,0,King
0,2.032520325,10,13,-8.76,0,Bishop
0,0.510204082,1,38,0,0,Rook
0,0.793650794,1,40,0,0,Rook
0,0.470588235,2,20,7.7,0,Bishop
1,1.694915254,2,22,-12.07,1,Queen
1,0.917431193,1,31,-9.31,0,Queen
1,0.518134715,2,44,-9.83,0,Rook
0,2.064896755,7,39,19.51,0,Rook
1,0.181818182,1,11,-15.3,0,Knight
0,1.315789474,4,29,2.25,1,King
1,2.754237288,13,18,-9.15,1,Knight
1,4.595588235,25,11,-7.66,0,Bishop
0,4.928131417,24,14,9.31,1,Knight
0,0.689655172,3,27,13.85,0,Knight
1,0.280112045,1,44,-70.58,0,Pawn
0,3.481012658,11,24,14.31,0,Knight
1,1.395348837,3,52,-10.92,0,Pawn
0,1.271186441,6,22,-6.24,0,Bishop
0,0.346020761,1,56,63.97,0,King
1,6.071428571,17,23,-7.93,0,Rook
1,0.843881857,4,29,-6.97,0,King
1,4.418604651,19,22,-0.32,0,Knight
0,2.551020408,5,39,4.53,1,Bishop
1,1.754385965,5,29,9.07,0,Rook
1,2.281368821,12,17,-4.77,0,Queen
1,1.734104046,3,57,0,1,Pawn
0,1.379310345,2,65,-7.24,1,Knight
0,0.364963504,2,19,-8.15,0,Knight
0,80.88235294,110,30,-13.08,0,Knight
0,1.470588235,2,53,18.91,0,Pawn
0,1.363636364,3,33,9.78,0,Queen
0,2.247191011,2,56,5.34,0,Knight
0,3.812316716,13,24,12.91,0,Queen
1,2.732240437,10,23,-8.67,0,Knight
1,0.666666667,3,14,-9.42,0,Rook
0,0.69124424,3,27,10.21,0,Rook
1,0.527704485,2,25,-29.03,0,Rook
0,1.285347044,5,23,8.98,0,Queen
0,0.29154519,1,43,9.31,0,King
1,1.136363636,4,21,25.66,0,Bishop
0,0.840336134,1,43,13.63,0,King
1,1.030927835,5,11,-12.85,0,Queen
1,0.211864407,1,24,-14.23,0,Rook
1,0.419287212,2,23,-12.28,0,Knight
1,1.209677419,3,34,-4.97,0,Bishop
0,3.571428571,2,42,-6.62,1,King
1,0.502512563,2,28,-74.07,0,Rook
0,10.55555556,38,30,11.63,0,Rook
1,0.569259962,3,12,-18,0,Bishop
1,0.655021834,3,24,-10.3,0,Knight
0,2.542372881,3,33,14.3,0,Rook
1,2.88248337,13,14,-0.01,1,Bishop
1,2.305475504,8,38,-8.25,0,Knight
1,1.680672269,2,42,0,1,Rook
1,4.347826087,2,52,0,0,Queen
1,1.595744681,6,22,11.03,0,Pawn
1,3.142857143,11,25,-10.23,0,Pawn
0,4.379562044,6,39,13.76,0,Bishop
1,2.040816327,1,47,-11.14,0,Pawn
0,0.490196078,2,48,7.69,0,Knight
0,2.48447205,8,30,11.03,0,Rook
1,0.615384615,2,32,-10.03,0,Bishop
1,2.752293578,6,39,-11.55,0,Rook
1,0.388349515,2,21,-8.14,0,Rook
0,4.444444444,6,44,11.16,0,Pawn
0,1.616161616,8,22,13,0,King
1,0.490196078,2,42,-11.93,0,Bishop
0,1.52284264,3,23,15.16,0,Queen
1,58.87096774,146,19,10.61,0,Queen
0,5.043859649,23,20,7.51,0,Queen
1,0.592885375,3,14,-9.51,0,Knight
1,2.095238095,11,11,8.84,0,Queen
0,2,3,40,59.59,1,Rook
1,1.119402985,3,26,-6.68,0,Bishop
1,2.479338843,3,44,-18.92,0,Queen
1,0.62305296,2,37,-13.08,0,Pawn
1,66.66666667,2,31,15.84,0,Queen
0,2.826086957,13,18,7.7,0,Knight
0,0.73800738,2,25,14.85,0,Pawn
0,2.662721893,9,32,7.49,0,Pawn
0,1.930501931,5,29,-35.08,1,Pawn
0,1.075268817,4,26,11.15,0,Pawn
0,4,15,24,16,0,Bishop
0,0.621118012,2,26,9.67,0,Knight
0,8.450704225,6,29,8.88,0,Pawn
1,1.01010101,2,40,-8.5,0,Rook
1,2.4,12,22,-7.86,0,Bishop
0,1.117318436,4,23,17.85,0,Queen
0,32.53968254,41,29,-8.68,0,Queen
1,2.941176471,6,33,-11.34,0,Pawn
1,0.984251969,5,21,-19.51,0,Queen
0,1.282051282,2,32,10.67,0,Queen
0,1.2,6,19,12.24,0,Pawn
1,0.364298725,2,18,13.23,0,King
0,2.112676056,3,34,11.83,0,Knight
1,1.141552511,5,19,-2.96,0,Knight
1,1.351351351,4,21,-10.98,0,Rook
0,1.146788991,5,30,15.31,0,Queen
0,4.761904762,3,69,60.12,1,King
0,1.511335013,6,17,6.62,0,Knight
0,1.572327044,5,29,-16.07,0,Bishop
1,0.76142132,3,30,-11.35,0,Queen
1,3.601694915,17,18,6.49,1,Bishop
0,0.207039337,1,31,6.37,0,Queen
1,0.710900474,3,24,-8.67,0,Bishop
0,2.586206897,6,32,-8.38,0,Knight
1,1.118568233,5,16,-7.05,0,King
1,1.627906977,7,19,-6.44,0,Bishop
0,0.427350427,2,22,12.82,0,Queen
1,23.07692308,6,46,-4.89,1,Rook
1,0.440528634,2,23,12.2,0,Queen
0,6.666666667,1,67,5.78,1,King
1,100,1,59,-6.01,1,Rook
1,1.813471503,7,27,-14.77,0,Rook
0,0.352112676,2,9,7.61,0,Knight
0,2.795031056,9,23,7.46,0,Queen
0,1,2,32,5.47,0,Rook
0,0.833333333,4,21,9.06,0,Knight
1,3.543307087,9,44,-4.96,0,Queen
0,0.374531835,1,56,0,0,Rook
0,0.785854617,4,20,7.23,0,Knight
0,3.8647343,8,19,10.38,0,Bishop
0,1.293900185,7,17,-12.37,0,Rook
0,0.362976407,2,12,14.62,0,Bishop
0,0.185185185,1,20,7.69,1,Queen
1,1.418439716,2,35,-13.89,0,Rook
0,0.240384615,1,57,0,0,King
1,2.996254682,8,32,-16.06,0,Rook
0,0.632911392,3,21,7.9,0,Bishop
0,3.246753247,5,45,11.57,1,Pawn
0,4.225352113,3,55,-4.92,1,King
0,1.818181818,8,23,16.75,0,Rook
1,1.291512915,7,9,10.81,0,Knight
1,2.393617021,9,35,-32.61,0,Bishop
1,0.771208226,3,20,-17.97,0,Queen
0,0.515463918,1,45,0,0,Knight
1,0.393700787,2,18,-11.84,0,Rook
1,1.983002833,7,21,19.15,0,King
1,0.625,3,24,-12.95,0,Queen
0,8.633093525,12,36,10.54,0,Queen
0,0.742115028,4,13,9.15,0,Knight
1,35.95505618,32,28,-3.81,1,Rook
0,3.448275862,1,48,8.43,0,Bishop
1,9.052631579,43,13,9.84,0,Queen
0,2.838427948,13,19,7.09,0,Knight
1,4.301075269,16,22,-28.02,1,Bishop
0,2.644230769,11,26,-9.49,0,Pawn
0,2.417582418,11,19,12.08,0,Knight
0,0.684931507,3,28,4.09,0,Knight
0,1.525054466,7,27,10.48,0,Queen
0,1.104972376,4,34,-17.69,0,Queen
0,0.617283951,3,11,8.44,0,Bishop
1,2.243589744,7,58,-8.38,0,King
0,1.428571429,2,29,8.35,0,Queen
1,1.129943503,2,54,-7.65,0,Pawn
1,1.384083045,4,34,-8.03,0,King
0,1.559020045,7,24,8.67,0,Bishop
1,20.24793388,49,26,0.49,0,Bishop
1,4.724409449,24,21,-5.76,1,Pawn
1,2.429149798,6,40,-9.29,0,King
1,4.842105263,23,11,0.97,0,Pawn
1,3.921568627,18,21,-3.75,0,Bishop
0,1.503759398,6,26,18.95,0,Queen
0,0.711743772,2,55,0,0,King
1,0.456621005,2,35,-11.04,0,Bishop
1,0.229885057,1,24,5.98,0,Rook
1,1.336302895,6,19,-8.99,0,Bishop
1,8.602150538,24,34,-4.13,0,King
0,0.619195046,2,29,8.61,0,Rook
0,0.377358491,2,20,11.37,0,Rook
0,0.806451613,2,65,0,0,King
0,0.875273523,4,22,14.16,0,Bishop
0,1.612903226,4,47,8.39,1,Rook
1,6.45994832,25,23,-11.63,1,Knight
0,0.183150183,1,15,7.54,0,Knight
1,1.716738197,4,33,-7.12,0,Rook
